"use_intt_id","biz_no","bank_cd","acct_no","trsc_dt","trsc_seq_no","curr_cd","loan_trsc_dv","acct_no_ext","trsc_tm","trsc_amt","loan_trsc_amt","loan_bal","loan_rate","loan_intr_st_dt","loan_intr_en_dt","loan_intr_period","loan_intr_amt","loan_intr_nrml_amt","loan_intr_over_amt","loan_intr_rtrn_amt","note1","note2","reg_dtm","corc_dtm","mnul_wrt_yn","cust_type_cont","cust_brn"
WP2148635102_02,"2148635102","10000088","544222552670","20230531",4.00,KRW,대출금 상환,,,0.00,152232960.00,390333460.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",5.00,KRW,"1",,,0.00,0.00,0.00,4.85,,"20230530",0.00,121324.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",6.00,KRW,대출금 상환,,,0.00,62123270.00,328210190.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",7.00,KRW,"1",,,0.00,0.00,0.00,4.85,,"20230530",0.00,49510.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",8.00,KRW,대출금 상환,,,0.00,32854030.00,295356160.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",9.00,KRW,"1",,,0.00,0.00,0.00,4.85,,"20230530",0.00,26183.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",10.00,KRW,대출금 상환,,,0.00,39213900.00,256142260.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",11.00,KRW,"1",,,0.00,0.00,0.00,4.85,,"20230530",0.00,31252.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",12.00,KRW,대출금 상환,,,0.00,20289995.00,235852265.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",14.00,KRW,대출금 상환,,,0.00,46618660.00,189233605.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",15.00,KRW,"1",,,0.00,0.00,0.00,4.85,,"20230530",0.00,37153.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",16.00,KRW,대출금 상환,,,0.00,143902110.00,45331495.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",17.00,KRW,"1",,,0.00,0.00,0.00,4.85,,"20230530",0.00,114684.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",18.00,KRW,대출금 상환,,,0.00,45331495.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230531",19.00,KRW,"1",,,0.00,0.00,0.00,4.85,,"20230530",0.00,36127.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000002","943133380232324","20230531",1.00,KRW,기한전상환이자상환,,,394433.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230601101118",,N,,
WP2148635102_02,"2148635102","10000002","943133380232324","20230531",0.00,KRW,기한전전부상환,,,157860000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230601101118",,N,,
WP2148635102_02,"2148635102","10000002","943133380232323","20230531",0.00,KRW,기한전전부상환,,,631560000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230601101118",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20230530",0.00,KRW,실행,,,0.00,2794077848.00,2794077848.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230601100356",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230525",4.00,KRW,실행,,,0.00,20289995.00,20289995.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230525",0.00,KRW,실행,,,0.00,152232960.00,152232960.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230525",1.00,KRW,실행,,,0.00,62123270.00,62123270.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230525",3.00,KRW,실행,,,0.00,39213900.00,39213900.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230525",2.00,KRW,실행,,,0.00,32854030.00,32854030.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230525",6.00,KRW,실행,,,0.00,143902110.00,143902110.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230525",7.00,KRW,실행,,,0.00,45331495.00,45331495.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230525",5.00,KRW,실행,,,0.00,46618660.00,46618660.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000003","1742224295322253","20230522",0.00,KRW,이자수입,,,1082909.00,0.00,207000000.00,6.27,,"20230519",0.00,1082909.00,0.00,0.00,0.00,"","","20240330050649",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230515",0.00,KRW,실행,,,0.00,187688160.00,187688160.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000002","943133380232323","20230515",0.00,KRW,약정이자/보증료전부상환,,,2519318.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230601101118",,N,,
WP2148635102_02,"2148635102","10000002","943120584232323","20230515",1.00,KRW,약정이자/보증료전부상환,,,37895890.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802164758",,N,,
WP2148635102_02,"2148635102","10000002","944432444232323","20230515",0.00,KRW,약정이자/보증료전부상환,,,32503013.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230601100355",,N,,
WP2148635102_02,"2148635102","10000002","943133380232324","20230515",0.00,KRW,약정이자/보증료전부상환,,,690259.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230601101118",,N,,
WP2148635102_02,"2148635102","10000002","943120584232324","20230515",1.00,KRW,약정이자/보증료전부상환,,,21316438.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802164758",,N,,
WP2148635102_02,"2148635102","10000002","944335184232323","20230515",0.00,KRW,약정이자/보증료전부상환,,,38816438.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230601100354",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230515",1.00,KRW,실행,,,0.00,187796620.00,187796620.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000002","944338607232323","20230515",0.00,KRW,약정이자/보증료전부상환,,,26880000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163406",,N,,
WP2148635102_02,"2148635102","10000003","1742223315422326","20230515",0.00,KRW,이자수입,,,18027397.00,0.00,7000000000.00,4.70,,"20230514",0.00,18027397.00,0.00,0.00,0.00,"","","20230601100304",,N,,
WP2148635102_02,"2148635102","10000002","943120584232323","20230515",0.00,KRW,원금전부상환,,,500000000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802164758",,N,,
WP2148635102_02,"2148635102","10000002","943120584232324","20230515",0.00,KRW,원금전부상환,,,375000000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802164758",,N,,
WP2148635102_02,"2148635102","10000003","1742224295322253","20230510",0.00,KRW,원금상환,,,4500000.00,4500000.00,207000000.00,6.27,,"20230509",0.00,0.00,0.00,0.00,0.00,"","","20240330050649",,N,,
WP2148635102_02,"2148635102","10000003","17422923826278","20230508",0.00,KRW,이자원가,,,238052.00,0.00,0.00,5.09,,"20230505",0.00,238052.00,0.00,0.00,0.00,"","","20230724135606",,N,,
WP2148635102_02,"2148635102","10000003","17422923826278","20230508",2.00,KRW,수신입금,,,238052.00,238052.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135606",,N,,
WP2148635102_02,"2148635102","10000003","17422923826278","20230508",1.00,KRW,수신출금,,,238052.00,238052.00,238052.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135606",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20230504",1.00,KRW,"1",,,0.00,0.00,0.00,4.82,,"20230503",0.00,264005.00,0.00,0.00,0.00,"","","20230601100356",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20230504",0.00,KRW,대출금 상환,,,0.00,1000000000.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230601100356",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20230502",0.00,KRW,대출금 상환,,,0.00,1000000000.00,1000000000.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230601100356",,N,,
WP2148635102_02,"2148635102","10000088","544222559034","20230502",1.00,KRW,"1",,,0.00,0.00,0.00,4.82,,"20230501",0.00,1056021.00,0.00,0.00,0.00,"","","20230601100356",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",20.00,KRW,대출금 상환,,,0.00,200542540.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",25.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,23894.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",24.00,KRW,대출금 상환,,,0.00,61693170.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",23.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,34821.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",22.00,KRW,대출금 상환,,,0.00,89907620.00,61693170.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",21.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,6805.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",20.00,KRW,대출금 상환,,,0.00,17570520.00,151600790.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",19.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,10847.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",18.00,KRW,대출금 상환,,,0.00,28006605.00,169171310.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135615",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",17.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,17533.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",16.00,KRW,대출금 상환,,,0.00,45270885.00,197177915.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",15.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,67989.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",14.00,KRW,대출금 상환,,,0.00,175546250.00,242448800.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",13.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,21362.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",12.00,KRW,대출금 상환,,,0.00,55157520.00,417995050.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",11.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,18879.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",10.00,KRW,대출금 상환,,,0.00,48745290.00,473152570.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",9.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,57004.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",8.00,KRW,대출금 상환,,,0.00,147182090.00,521897860.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",7.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,6408.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",6.00,KRW,대출금 상환,,,0.00,16546530.00,669079950.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",5.00,KRW,"1",,,0.00,0.00,0.00,4.70,,"20230427",0.00,84680.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",4.00,KRW,대출금 상환,,,0.00,46959990.00,685626480.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",3.00,KRW,"1",,,0.00,0.00,0.00,4.70,,"20230427",0.00,59004.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",2.00,KRW,대출금 상환,,,0.00,32721425.00,732586470.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",1.00,KRW,"1",,,0.00,0.00,0.00,4.70,,"20230427",0.00,251063.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230428",0.00,KRW,대출금 상환,,,0.00,139228980.00,765307895.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135616",,N,,
WP2148635102_02,"2148635102","10000003","17422923826278","20230428",0.00,KRW,수신입금,,,550000000.00,550000000.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230724135606",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",21.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,77684.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",19.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,154771.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",18.00,KRW,대출금 상환,,,0.00,399543485.00,200542540.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",17.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,10375.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",16.00,KRW,대출금 상환,,,0.00,26784835.00,600086025.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",15.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,77570.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",14.00,KRW,대출금 상환,,,0.00,200248950.00,626870860.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",13.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,22235.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",12.00,KRW,대출금 상환,,,0.00,57401190.00,827119810.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",11.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,10231.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",10.00,KRW,대출금 상환,,,0.00,26411605.00,884521000.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",9.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,21337.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",8.00,KRW,대출금 상환,,,0.00,55083765.00,910932605.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",7.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,65371.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",6.00,KRW,대출금 상환,,,0.00,168756280.00,966016370.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",5.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,22552.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",4.00,KRW,대출금 상환,,,0.00,58218710.00,1134772650.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",3.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,68109.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",2.00,KRW,대출금 상환,,,0.00,175826750.00,1192991360.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",1.00,KRW,"1",,,0.00,0.00,0.00,4.71,,"20230427",0.00,15278.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230428",0.00,KRW,대출금 상환,,,0.00,39441160.00,1368818110.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802163407",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",8.00,KRW,실행,,,0.00,26784835.00,26784835.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000003","1742223315422326","20230425",0.00,KRW,이자수입,,,28893698.00,0.00,7000000000.00,4.86,,"20230424",0.00,28893698.00,0.00,0.00,0.00,"","","20230428100329",,N,,
WP2148635102_02,"2148635102","10000003","1742223455322253","20230425",0.00,KRW,대출실행,,,400000000.00,400000000.00,400000000.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204614",,N,,
WP2148635102_02,"2148635102","10000003","1742223455322253","20230425",1.00,KRW,원리금상환,,,400053742.00,400000000.00,0.00,4.90,,"20230425",0.00,53742.00,0.00,0.00,0.00,"","","20230428204614",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",0.00,KRW,실행,,,0.00,39441160.00,39441160.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",1.00,KRW,실행,,,0.00,175826750.00,175826750.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",2.00,KRW,실행,,,0.00,58218710.00,58218710.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",3.00,KRW,실행,,,0.00,168756280.00,168756280.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",4.00,KRW,실행,,,0.00,55083765.00,55083765.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",5.00,KRW,실행,,,0.00,26411605.00,26411605.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",6.00,KRW,실행,,,0.00,57401190.00,57401190.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",7.00,KRW,실행,,,0.00,200248950.00,200248950.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000003","17422923826278","20230425",0.00,KRW,수신출금,,,550000000.00,550000000.00,550000000.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080415",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",9.00,KRW,실행,,,0.00,399543485.00,399543485.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000088","544222535393","20230425",10.00,KRW,실행,,,0.00,200542540.00,200542540.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230425",9.00,KRW,실행,,,0.00,61693170.00,61693170.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080428",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230425",8.00,KRW,실행,,,0.00,89907620.00,89907620.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080428",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230425",7.00,KRW,실행,,,0.00,17570520.00,17570520.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080428",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230425",6.00,KRW,실행,,,0.00,28006605.00,28006605.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080428",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230425",5.00,KRW,실행,,,0.00,45270885.00,45270885.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080428",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230425",4.00,KRW,실행,,,0.00,175546250.00,175546250.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080428",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230425",3.00,KRW,실행,,,0.00,55157520.00,55157520.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080428",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230425",2.00,KRW,실행,,,0.00,48745290.00,48745290.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080428",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230425",1.00,KRW,실행,,,0.00,147182090.00,147182090.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080428",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230425",0.00,KRW,실행,,,0.00,16546530.00,16546530.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230426080428",,N,,
WP2148635102_02,"2148635102","10000003","1742224295322253","20230420",0.00,KRW,이자수입,,,1143242.00,0.00,211500000.00,6.27,,"20230419",0.00,1143242.00,0.00,0.00,0.00,"","","20240330050649",,N,,
WP2148635102_02,"2148635102","10000002","943120584232324","20230417",0.00,KRW,약정이자/보증료전부상환,,,25122945.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802164758",,N,,
WP2148635102_02,"2148635102","10000002","943133380232324","20230417",0.00,KRW,원금전부상환,,,26310000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428100407",,N,,
WP2148635102_02,"2148635102","10000002","944432444232323","20230417",0.00,KRW,약정이자/보증료전부상환,,,38307123.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428100409",,N,,
WP2148635102_02,"2148635102","10000002","943120584232323","20230417",0.00,KRW,약정이자/보증료전부상환,,,44663013.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230802164758",,N,,
WP2148635102_02,"2148635102","10000002","943133380232323","20230417",0.00,KRW,원금전부상환,,,105260000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428100407",,N,,
WP2148635102_02,"2148635102","10000002","943133380232323","20230417",1.00,KRW,약정이자/보증료전부상환,,,3464063.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428100407",,N,,
WP2148635102_02,"2148635102","10000002","943133380232324","20230417",1.00,KRW,약정이자/보증료전부상환,,,949106.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428100407",,N,,
WP2148635102_02,"2148635102","10000002","944338607232323","20230417",0.00,KRW,약정이자/보증료전부상환,,,31680000.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428204912",,N,,
WP2148635102_02,"2148635102","10000002","944335184232323","20230417",0.00,KRW,약정이자/보증료전부상환,,,45747945.00,0.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230428100408",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230414",1.00,KRW,실행,,,0.00,32721425.00,32721425.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230424174529",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230414",2.00,KRW,실행,,,0.00,46959990.00,46959990.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230424174529",,N,,
WP2148635102_02,"2148635102","10000088","544222552670","20230414",0.00,KRW,실행,,,0.00,139228980.00,139228980.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20230424174529",,N,,
WP2148635102_02,"2148635102","10000003","1742224295322253","20230410",0.00,KRW,원금상환,,,4500000.00,4500000.00,211500000.00,6.27,,"20230409",0.00,0.00,0.00,0.00,0.00,"","","20240330050649",,N,,
